id,registry,registration_date,start_date,has_prospective_registration
NCT00949975,ClinicalTrials.gov,2009-07-21,2009-07-31,TRUE
NCT01065935,ClinicalTrials.gov,2010-02-05,2010-02-28,TRUE
NCT02771535,ClinicalTrials.gov,2016-04-05,2016-03-31,FALSE
NCT01445808,ClinicalTrials.gov,2011-09-30,2011-10-31,TRUE
NCT00827619,ClinicalTrials.gov,2009-01-22,2009-02-28,TRUE
NCT00974779,ClinicalTrials.gov,2009-09-09,2009-11-30,TRUE
NCT01029769,ClinicalTrials.gov,2009-12-09,2009-12-31,TRUE
NCT01327430,ClinicalTrials.gov,2011-03-30,2010-05-31,FALSE
NCT01532453,ClinicalTrials.gov,2012-02-09,2010-11-30,FALSE
NCT01259739,ClinicalTrials.gov,2010-12-13,2010-11-30,FALSE
NCT00961142,ClinicalTrials.gov,2009-08-17,2009-06-30,FALSE
NCT01815528,ClinicalTrials.gov,2013-03-14,2013-03-31,TRUE
NCT00968448,ClinicalTrials.gov,2009-08-28,2009-08-31,TRUE
NCT01277575,ClinicalTrials.gov,2011-01-14,2010-12-31,FALSE
NCT00865501,ClinicalTrials.gov,2009-03-18,2008-03-31,FALSE
NCT01105351,ClinicalTrials.gov,2010-04-15,2010-06-30,TRUE
NCT01498731,ClinicalTrials.gov,2011-10-25,2011-04-30,FALSE
NCT01812304,ClinicalTrials.gov,2013-03-08,2011-10-31,FALSE
NCT01351272,ClinicalTrials.gov,2011-04-29,2011-05-31,TRUE
NCT01598948,ClinicalTrials.gov,2012-05-12,2012-08-31,TRUE
NCT01663818,ClinicalTrials.gov,2012-08-06,2012-08-31,TRUE
NCT02471963,ClinicalTrials.gov,2015-06-05,2014-12-31,FALSE
NCT01221779,ClinicalTrials.gov,2010-10-13,2011-01-31,TRUE
NCT02321813,ClinicalTrials.gov,2014-12-11,2014-01-31,FALSE
NCT00511160,ClinicalTrials.gov,2007-08-02,2007-08-31,TRUE
NCT02054299,ClinicalTrials.gov,2014-01-30,2013-04-30,FALSE
NCT00307450,ClinicalTrials.gov,2006-03-27,2006-03-31,TRUE
NCT00732953,ClinicalTrials.gov,2008-08-07,2009-02-28,TRUE
NCT01541605,ClinicalTrials.gov,2012-02-16,2012-03-31,TRUE
NCT01415622,ClinicalTrials.gov,2011-08-11,2011-04-30,FALSE
NCT00914680,ClinicalTrials.gov,2009-06-03,2009-06-30,TRUE
NCT01644045,ClinicalTrials.gov,2012-07-12,2012-08-31,TRUE
NCT01363895,ClinicalTrials.gov,2010-11-25,2010-11-30,TRUE
NCT00849615,ClinicalTrials.gov,2009-02-23,2009-02-28,TRUE
NCT01538173,ClinicalTrials.gov,2012-02-19,2007-01-31,FALSE
NCT03753841,ClinicalTrials.gov,2018-11-16,2014-01-14,FALSE
NCT01347567,ClinicalTrials.gov,2011-05-03,2011-04-30,FALSE
NCT01656096,ClinicalTrials.gov,2012-07-31,2012-07-31,TRUE
NCT00400387,ClinicalTrials.gov,2006-11-15,2006-11-30,TRUE
NCT02046915,ClinicalTrials.gov,2014-01-22,2014-04-30,TRUE
NCT00298597,ClinicalTrials.gov,2006-03-01,2006-03-31,TRUE
NCT02120313,ClinicalTrials.gov,2014-04-17,2014-04-30,TRUE
NCT01644006,ClinicalTrials.gov,2012-07-12,2012-08-31,TRUE
NCT00979056,ClinicalTrials.gov,2009-09-16,2009-10-31,TRUE
NCT01569204,ClinicalTrials.gov,2012-04-02,2012-10-31,TRUE
NCT03587324,ClinicalTrials.gov,2018-07-02,2013-02-28,FALSE
NCT00538590,ClinicalTrials.gov,2007-09-29,2007-07-31,FALSE
NCT00687050,ClinicalTrials.gov,2008-05-27,2008-05-31,TRUE
NCT01837082,ClinicalTrials.gov,2013-04-17,2013-04-30,TRUE
NCT01795040,ClinicalTrials.gov,2013-02-16,2010-09-30,FALSE
NCT01450930,ClinicalTrials.gov,2011-09-29,2011-11-30,TRUE
NCT00928915,ClinicalTrials.gov,2009-06-25,2009-07-31,TRUE
NCT01859429,ClinicalTrials.gov,2013-05-17,2012-04-30,FALSE
NCT01219244,ClinicalTrials.gov,2010-10-12,2010-08-31,FALSE
NCT01105403,ClinicalTrials.gov,2010-04-13,2009-04-30,FALSE
NCT00927797,ClinicalTrials.gov,2009-06-23,2005-02-28,FALSE
NCT02258815,ClinicalTrials.gov,2013-08-07,2010-08-31,FALSE
NCT00974077,ClinicalTrials.gov,2009-09-09,2008-09-30,FALSE
NCT01949064,ClinicalTrials.gov,2013-09-17,2011-07-31,FALSE
NCT00712218,ClinicalTrials.gov,2008-07-03,2008-12-31,TRUE
NCT01651832,ClinicalTrials.gov,2012-07-25,2012-07-31,TRUE
NCT01582724,ClinicalTrials.gov,2012-04-18,2012-12-31,TRUE
NCT02110056,ClinicalTrials.gov,2014-02-13,2014-03-31,TRUE
NCT01209208,ClinicalTrials.gov,2010-09-23,2010-05-31,FALSE
NCT02545296,ClinicalTrials.gov,2015-07-08,2015-07-31,TRUE
NCT01261091,ClinicalTrials.gov,2010-12-15,2009-09-30,FALSE
NCT01611116,ClinicalTrials.gov,2012-05-25,2012-05-31,TRUE
NCT02140138,ClinicalTrials.gov,2014-04-07,2014-06-30,TRUE
NCT00598533,ClinicalTrials.gov,2008-01-10,2008-02-29,TRUE
NCT03312140,ClinicalTrials.gov,2017-10-04,2014-11-06,FALSE
NCT01294254,ClinicalTrials.gov,2010-04-14,2010-04-30,TRUE
NCT01669382,ClinicalTrials.gov,2012-08-09,2012-01-31,FALSE
NCT01444235,ClinicalTrials.gov,2011-09-29,2011-03-31,FALSE
NCT00559286,ClinicalTrials.gov,2007-11-15,2007-12-31,TRUE
NCT01187797,ClinicalTrials.gov,2010-08-09,2010-08-31,TRUE
NCT00609310,ClinicalTrials.gov,2008-01-24,2015-05-31,TRUE
NCT01703819,ClinicalTrials.gov,2012-10-08,2012-10-31,TRUE
NCT02661607,ClinicalTrials.gov,2015-06-17,2014-10-31,FALSE
NCT01382030,ClinicalTrials.gov,2011-06-17,2005-06-30,FALSE
NCT00823225,ClinicalTrials.gov,2009-01-14,2008-06-30,FALSE
NCT01192269,ClinicalTrials.gov,2010-08-16,2010-08-31,TRUE
NCT01673048,ClinicalTrials.gov,2012-08-12,2009-01-31,FALSE
NCT01859416,ClinicalTrials.gov,2013-05-17,2009-03-31,FALSE
NCT00778752,ClinicalTrials.gov,2008-10-22,2009-04-30,TRUE
NCT00510588,ClinicalTrials.gov,2007-08-01,2007-07-31,FALSE
NCT00874107,ClinicalTrials.gov,2009-04-01,2009-06-30,TRUE
NCT03081975,ClinicalTrials.gov,2017-03-04,2015-01-31,FALSE
NCT00480077,ClinicalTrials.gov,2007-05-29,2007-03-31,FALSE
NCT00615940,ClinicalTrials.gov,2008-02-01,2008-07-31,TRUE
NCT01852526,ClinicalTrials.gov,2013-05-08,2013-03-31,FALSE
NCT02658370,ClinicalTrials.gov,2016-01-13,2011-08-31,FALSE
NCT00843297,ClinicalTrials.gov,2009-02-12,2008-04-30,FALSE
NCT02993510,ClinicalTrials.gov,2016-12-02,2003-12-31,FALSE
NCT02290067,ClinicalTrials.gov,2014-10-22,2014-10-31,TRUE
NCT02552589,ClinicalTrials.gov,2015-09-03,2015-09-30,TRUE
NCT00900107,ClinicalTrials.gov,2009-05-01,2008-09-30,FALSE
NCT01453179,ClinicalTrials.gov,2011-09-30,2011-10-31,TRUE
NCT01480362,ClinicalTrials.gov,2011-11-23,2011-11-30,TRUE
NCT01551407,ClinicalTrials.gov,2012-03-02,2011-12-31,FALSE
NCT00881257,ClinicalTrials.gov,2009-04-13,2007-08-31,FALSE
NCT02633072,ClinicalTrials.gov,2015-12-14,2014-09-30,FALSE
NCT00395252,ClinicalTrials.gov,2006-11-01,2006-10-31,FALSE
NCT00866944,ClinicalTrials.gov,2009-03-20,2009-03-31,TRUE
NCT01562925,ClinicalTrials.gov,2012-03-22,2012-03-31,TRUE
NCT01117519,ClinicalTrials.gov,2010-05-03,2010-05-31,TRUE
NCT00373373,ClinicalTrials.gov,2006-09-06,2006-09-30,TRUE
NCT00718939,ClinicalTrials.gov,2008-07-17,2008-07-31,TRUE
NCT01199783,ClinicalTrials.gov,2010-04-29,2011-07-31,TRUE
NCT01684150,ClinicalTrials.gov,2012-09-06,2012-09-30,TRUE
NCT02052960,ClinicalTrials.gov,2014-01-27,2014-02-28,TRUE
NCT02130115,ClinicalTrials.gov,2014-04-25,2013-03-31,FALSE
NCT03961906,ClinicalTrials.gov,2019-05-20,2015-01-01,FALSE
NCT01122433,ClinicalTrials.gov,2010-05-05,2010-04-30,FALSE
NCT01296997,ClinicalTrials.gov,2011-02-15,2010-07-31,FALSE
NCT01011920,ClinicalTrials.gov,2009-11-09,2009-11-30,TRUE
NCT00351403,ClinicalTrials.gov,2006-07-11,2006-07-31,TRUE
NCT01437930,ClinicalTrials.gov,2011-09-19,2011-09-30,TRUE
NCT00928616,ClinicalTrials.gov,2009-06-25,2009-04-30,FALSE
NCT01238770,ClinicalTrials.gov,2010-11-10,2010-11-30,TRUE
NCT03098498,ClinicalTrials.gov,2017-03-27,2016-06-01,FALSE
NCT01742468,ClinicalTrials.gov,2012-12-03,2013-02-28,TRUE
NCT02976532,ClinicalTrials.gov,2016-11-15,2013-07-31,FALSE
NCT01319357,ClinicalTrials.gov,2011-03-17,2010-10-31,FALSE
NCT01273688,ClinicalTrials.gov,2011-01-03,2011-02-28,TRUE
NCT03829839,ClinicalTrials.gov,2019-02-01,2016-03-03,FALSE
NCT01638585,ClinicalTrials.gov,2012-05-14,2011-06-30,FALSE
NCT01289145,ClinicalTrials.gov,2011-02-01,2011-02-28,TRUE
NCT01580592,ClinicalTrials.gov,2012-04-18,2012-04-30,TRUE
NCT01959737,ClinicalTrials.gov,2013-10-07,2013-10-31,TRUE
NCT01045772,ClinicalTrials.gov,2010-01-07,2009-01-31,FALSE
NCT00678275,ClinicalTrials.gov,2008-05-08,2006-10-31,FALSE
NCT02804412,ClinicalTrials.gov,2016-06-09,2005-03-31,FALSE
NCT01058369,ClinicalTrials.gov,2010-01-27,2010-04-30,TRUE
NCT01055522,ClinicalTrials.gov,2010-01-22,2008-06-30,FALSE
NCT00872716,ClinicalTrials.gov,2009-03-30,2009-04-30,TRUE
NCT01015469,ClinicalTrials.gov,2009-11-17,2009-02-28,FALSE
NCT01984788,ClinicalTrials.gov,2013-11-05,2013-11-30,TRUE
NCT03013322,ClinicalTrials.gov,2017-01-01,2015-01-28,FALSE
NCT01317446,ClinicalTrials.gov,2011-03-16,2010-11-30,FALSE
NCT02290613,ClinicalTrials.gov,2014-10-31,2014-07-01,FALSE
NCT00188136,ClinicalTrials.gov,2005-09-12,2002-08-31,FALSE
NCT01818115,ClinicalTrials.gov,2012-02-29,2011-01-31,FALSE
NCT02677129,ClinicalTrials.gov,2016-02-02,2014-08-31,FALSE
NCT01845142,ClinicalTrials.gov,2013-04-24,2013-02-28,FALSE
NCT00355095,ClinicalTrials.gov,2006-07-20,2006-08-31,TRUE
NCT01711905,ClinicalTrials.gov,2012-10-15,2012-11-30,TRUE
NCT02341898,ClinicalTrials.gov,2014-12-16,2015-03-31,TRUE
NCT00847964,ClinicalTrials.gov,2009-02-17,2009-02-28,TRUE
NCT01612312,ClinicalTrials.gov,2012-05-30,2011-03-31,FALSE
NCT00522015,ClinicalTrials.gov,2007-08-27,2008-02-29,TRUE
NCT01035242,ClinicalTrials.gov,2009-12-17,2009-03-31,FALSE
NCT02044913,ClinicalTrials.gov,2014-01-22,2012-03-31,FALSE
NCT00986258,ClinicalTrials.gov,2009-09-28,2009-10-30,TRUE
NCT01796119,ClinicalTrials.gov,2013-02-18,2013-02-28,TRUE
NCT02724592,ClinicalTrials.gov,2016-03-07,2013-02-28,FALSE
NCT00411151,ClinicalTrials.gov,2006-12-11,2006-12-31,TRUE
NCT02745340,ClinicalTrials.gov,2016-04-15,2016-05-31,TRUE
NCT00534287,ClinicalTrials.gov,2007-09-21,2007-10-31,TRUE
NCT00996229,ClinicalTrials.gov,2009-10-14,2009-11-30,TRUE
NCT01258153,ClinicalTrials.gov,2010-12-09,2010-11-30,FALSE
NCT01953549,ClinicalTrials.gov,2013-06-28,2013-10-31,TRUE
NCT01613287,ClinicalTrials.gov,2012-05-29,2012-06-30,TRUE
NCT00904657,ClinicalTrials.gov,2009-05-19,2008-10-31,FALSE
NCT03033849,ClinicalTrials.gov,2017-01-16,2017-01-31,TRUE
NCT00795548,ClinicalTrials.gov,2008-11-20,2008-11-30,TRUE
NCT00727012,ClinicalTrials.gov,2008-07-29,2008-06-30,FALSE
NCT03281616,ClinicalTrials.gov,2017-09-11,2014-06-01,FALSE
NCT00543881,ClinicalTrials.gov,2007-10-11,2008-01-31,TRUE
NCT02297334,ClinicalTrials.gov,2014-10-08,2013-09-30,FALSE
NCT00826475,ClinicalTrials.gov,2009-01-20,2009-01-31,TRUE
NCT02061722,ClinicalTrials.gov,2014-02-03,2013-01-31,FALSE
NCT01247831,ClinicalTrials.gov,2010-11-23,2010-11-30,TRUE
NCT01393067,ClinicalTrials.gov,2011-07-12,2011-03-31,FALSE
NCT03114306,ClinicalTrials.gov,2017-03-27,2017-04-05,TRUE
NCT00237978,ClinicalTrials.gov,2005-10-12,2006-09-30,TRUE
NCT01522612,ClinicalTrials.gov,2012-01-27,2013-04-30,TRUE
NCT01006577,ClinicalTrials.gov,2009-10-19,2010-06-30,TRUE
NCT00663455,ClinicalTrials.gov,2008-04-21,2008-12-31,TRUE
NCT01266655,ClinicalTrials.gov,2010-12-23,2011-02-28,TRUE
NCT03046940,ClinicalTrials.gov,2017-01-30,2017-03-15,TRUE
NCT00511446,ClinicalTrials.gov,2007-08-02,2007-08-31,TRUE
NCT01409824,ClinicalTrials.gov,2011-08-03,2009-05-31,FALSE
NCT01199133,ClinicalTrials.gov,2010-09-09,2009-10-31,FALSE
NCT01355120,ClinicalTrials.gov,2010-12-29,2011-10-31,TRUE
NCT03404232,ClinicalTrials.gov,2018-01-05,2012-01-01,FALSE
NCT01095926,ClinicalTrials.gov,2010-03-22,2010-05-31,TRUE
NCT00558662,ClinicalTrials.gov,2007-11-13,2007-11-30,TRUE
NCT01263977,ClinicalTrials.gov,2010-12-20,2010-12-31,TRUE
NCT01931592,ClinicalTrials.gov,2013-08-26,2014-01-31,TRUE
NCT00878917,ClinicalTrials.gov,2009-04-08,2009-04-30,TRUE
NCT02150473,ClinicalTrials.gov,2014-02-27,2014-10-31,TRUE
NCT00515814,ClinicalTrials.gov,2007-08-13,2005-09-30,FALSE
NCT02877797,ClinicalTrials.gov,2016-02-29,2016-02-29,TRUE
NCT00490984,ClinicalTrials.gov,2007-06-21,2006-02-28,FALSE
NCT01228799,ClinicalTrials.gov,2010-10-20,2010-06-30,FALSE
NCT00204334,ClinicalTrials.gov,2005-09-12,2005-06-30,FALSE
NCT00923234,ClinicalTrials.gov,2009-06-17,2009-06-30,TRUE
NCT00934687,ClinicalTrials.gov,2009-07-06,2009-08-31,TRUE
NCT00612092,ClinicalTrials.gov,2008-01-28,2008-05-31,TRUE
NCT01434914,ClinicalTrials.gov,2011-09-13,2011-10-31,TRUE
NCT01134757,ClinicalTrials.gov,2010-06-01,2011-01-31,TRUE
NCT02307396,ClinicalTrials.gov,2014-11-24,2015-02-01,TRUE
NCT00831688,ClinicalTrials.gov,2009-01-28,2005-08-31,FALSE
NCT00558506,ClinicalTrials.gov,2007-11-14,2008-01-31,TRUE
NCT02643602,ClinicalTrials.gov,2015-12-23,2005-12-31,FALSE
NCT00701142,ClinicalTrials.gov,2008-06-16,2008-06-30,TRUE
NCT00199082,ClinicalTrials.gov,2005-09-12,2002-07-31,FALSE
NCT00437307,ClinicalTrials.gov,2007-02-19,2007-03-31,TRUE
NCT01635634,ClinicalTrials.gov,2012-07-03,2012-06-30,FALSE
NCT02652585,ClinicalTrials.gov,2016-01-06,2016-02-29,TRUE
NCT00953966,ClinicalTrials.gov,2009-08-05,2007-06-30,FALSE
NCT02343029,ClinicalTrials.gov,2015-01-12,2014-06-30,FALSE
NCT01954836,ClinicalTrials.gov,2013-09-29,2013-10-31,TRUE
NCT02147223,ClinicalTrials.gov,2014-05-22,2013-11-30,FALSE
NCT01933191,ClinicalTrials.gov,2013-07-26,2011-08-31,FALSE
NCT01410903,ClinicalTrials.gov,2011-08-04,2011-04-30,FALSE
NCT02220517,ClinicalTrials.gov,2014-07-07,2011-11-30,FALSE
NCT02198482,ClinicalTrials.gov,2014-07-22,2016-02-29,TRUE
NCT01757613,ClinicalTrials.gov,2012-12-18,2012-12-31,TRUE
NCT01357694,ClinicalTrials.gov,2011-05-18,2011-05-31,TRUE
NCT01023542,ClinicalTrials.gov,2009-12-01,2011-06-30,TRUE
NCT01503372,ClinicalTrials.gov,2011-12-22,2011-11-30,FALSE
NCT02417103,ClinicalTrials.gov,2015-04-10,2011-12-31,FALSE
NCT01427686,ClinicalTrials.gov,2011-08-31,2011-06-30,FALSE
NCT01644032,ClinicalTrials.gov,2012-07-12,2012-08-31,TRUE
NCT00895609,ClinicalTrials.gov,2009-04-29,2009-03-31,FALSE
NCT01405313,ClinicalTrials.gov,2011-07-21,2011-07-31,TRUE
NCT01272674,ClinicalTrials.gov,2011-01-07,2011-01-31,TRUE
NCT02199106,ClinicalTrials.gov,2014-07-22,2009-01-31,FALSE
NCT01636752,ClinicalTrials.gov,2012-07-05,2012-07-31,TRUE
NCT00999856,ClinicalTrials.gov,2009-09-28,2008-08-31,FALSE
NCT00507494,ClinicalTrials.gov,2007-07-25,2007-07-31,TRUE
NCT03524755,ClinicalTrials.gov,2018-04-29,2013-07-10,FALSE
NCT00987532,ClinicalTrials.gov,2009-09-30,2008-09-30,FALSE
NCT02371434,ClinicalTrials.gov,2015-02-18,2015-02-28,TRUE
NCT01348425,ClinicalTrials.gov,2011-04-29,2011-05-31,TRUE
NCT02004483,ClinicalTrials.gov,2013-11-11,2010-08-31,FALSE
NCT03530839,ClinicalTrials.gov,2018-04-25,2015-01-31,FALSE
NCT02051621,ClinicalTrials.gov,2013-12-03,2010-08-31,FALSE
NCT02500394,ClinicalTrials.gov,2015-07-07,2015-06-30,FALSE
NCT01690572,ClinicalTrials.gov,2012-09-19,2012-10-31,TRUE
NCT01411566,ClinicalTrials.gov,2011-03-02,2011-01-31,FALSE
NCT01019434,ClinicalTrials.gov,2009-11-24,2009-10-31,FALSE
NCT02552875,ClinicalTrials.gov,2014-07-29,2014-09-30,TRUE
NCT00687869,ClinicalTrials.gov,2008-05-28,2008-06-30,TRUE
NCT02912598,ClinicalTrials.gov,2016-09-16,2015-01-31,FALSE
NCT01587157,ClinicalTrials.gov,2012-04-23,2010-08-31,FALSE
NCT03667638,ClinicalTrials.gov,2018-09-09,2016-11-30,FALSE
NCT01663324,ClinicalTrials.gov,2012-07-23,2012-07-31,TRUE
NCT02569619,ClinicalTrials.gov,2015-10-02,2014-04-30,FALSE
NCT03548974,ClinicalTrials.gov,2017-11-02,2015-01-31,FALSE
NCT02671929,ClinicalTrials.gov,2016-01-15,2015-09-30,FALSE
NCT02372318,ClinicalTrials.gov,2015-02-06,2015-04-30,TRUE
NCT00955565,ClinicalTrials.gov,2009-07-17,2008-06-30,FALSE
NCT01249638,ClinicalTrials.gov,2010-11-29,2010-12-31,TRUE
NCT02348736,ClinicalTrials.gov,2015-01-12,2015-01-31,TRUE
NCT00781807,ClinicalTrials.gov,2008-10-28,2008-11-30,TRUE
NCT01660425,ClinicalTrials.gov,2012-08-06,2012-05-31,FALSE
NCT02410096,ClinicalTrials.gov,2015-03-18,2015-04-30,TRUE
NCT01264172,ClinicalTrials.gov,2010-12-19,2010-12-31,TRUE
NCT01137916,ClinicalTrials.gov,2010-06-02,2010-06-30,TRUE
NCT00987324,ClinicalTrials.gov,2009-08-27,2009-07-31,FALSE
NCT02203461,ClinicalTrials.gov,2014-07-28,2014-07-31,TRUE
NCT01490268,ClinicalTrials.gov,2011-11-28,2011-11-30,TRUE
NCT01321840,ClinicalTrials.gov,2011-03-23,2010-03-31,FALSE
NCT00727493,ClinicalTrials.gov,2008-07-31,2004-01-31,FALSE
NCT02318810,ClinicalTrials.gov,2014-12-12,2015-03-31,TRUE
NCT01478880,ClinicalTrials.gov,2011-11-21,2011-05-31,FALSE
NCT02534285,ClinicalTrials.gov,2015-08-25,2015-08-31,TRUE
NCT02885103,ClinicalTrials.gov,2016-08-22,2016-08-31,TRUE
NCT00773565,ClinicalTrials.gov,2008-10-15,2008-10-31,TRUE
NCT02262442,ClinicalTrials.gov,2014-10-07,2014-10-31,TRUE
NCT00949364,ClinicalTrials.gov,2009-07-28,2009-12-31,TRUE
NCT01618565,ClinicalTrials.gov,2012-06-11,2012-04-30,FALSE
NCT01117649,ClinicalTrials.gov,2010-04-28,2010-05-31,TRUE
NCT00916409,ClinicalTrials.gov,2009-06-05,2009-06-30,TRUE
NCT01352741,ClinicalTrials.gov,2011-04-12,2011-03-31,FALSE
NCT01336530,ClinicalTrials.gov,2011-04-01,2011-04-30,TRUE
NCT00844064,ClinicalTrials.gov,2009-02-12,2005-01-31,FALSE
NCT01049100,ClinicalTrials.gov,2010-01-13,2009-04-30,FALSE
NCT01306903,ClinicalTrials.gov,2011-03-01,2011-03-31,TRUE
NCT02727556,ClinicalTrials.gov,2016-03-21,2016-03-31,TRUE
NCT02771652,ClinicalTrials.gov,2016-05-04,2010-02-28,FALSE
NCT01304368,ClinicalTrials.gov,2011-02-24,2009-08-31,FALSE
NCT02403986,ClinicalTrials.gov,2015-03-26,2015-04-30,TRUE
NCT02336321,ClinicalTrials.gov,2014-12-19,2014-04-30,FALSE
NCT02329912,ClinicalTrials.gov,2014-12-01,2014-12-31,TRUE
NCT01235286,ClinicalTrials.gov,2010-11-04,2010-09-30,FALSE
NCT01184430,ClinicalTrials.gov,2010-08-17,2013-08-31,TRUE
NCT03567278,ClinicalTrials.gov,2014-12-08,2009-11-30,FALSE
NCT01025167,ClinicalTrials.gov,2009-12-02,2006-09-30,FALSE
NCT01864707,ClinicalTrials.gov,2013-04-02,2013-04-30,TRUE
NCT02213367,ClinicalTrials.gov,2014-08-08,2014-07-31,FALSE
NCT01431118,ClinicalTrials.gov,2011-08-31,2011-04-30,FALSE
NCT02640703,ClinicalTrials.gov,2015-12-12,2015-03-31,FALSE
NCT02190370,ClinicalTrials.gov,2014-04-14,2013-11-30,FALSE
NCT00464893,ClinicalTrials.gov,2007-04-23,2007-04-30,TRUE
NCT00986752,ClinicalTrials.gov,2009-09-29,2009-07-31,FALSE
NCT00469638,ClinicalTrials.gov,2007-05-03,2007-05-31,TRUE
NCT02110407,ClinicalTrials.gov,2014-02-13,2014-03-31,TRUE
NCT02893800,ClinicalTrials.gov,2016-08-29,2016-06-30,FALSE
NCT02404844,ClinicalTrials.gov,2015-02-20,2014-12-31,FALSE
NCT01418053,ClinicalTrials.gov,2011-08-15,2011-08-31,TRUE
NCT02848209,ClinicalTrials.gov,2016-07-25,2016-07-31,TRUE
NCT01564095,ClinicalTrials.gov,2012-03-14,2011-10-31,FALSE
NCT00661206,ClinicalTrials.gov,2008-04-15,2008-09-30,TRUE
NCT00678535,ClinicalTrials.gov,2008-05-13,2008-06-30,TRUE
NCT00795964,ClinicalTrials.gov,2008-11-20,2008-09-30,FALSE
NCT01402414,ClinicalTrials.gov,2011-07-19,2011-04-30,FALSE
NCT01522911,ClinicalTrials.gov,2011-12-20,2010-05-31,FALSE
NCT01303822,ClinicalTrials.gov,2011-02-24,2011-03-31,TRUE
NCT01187888,ClinicalTrials.gov,2010-08-20,2010-01-31,FALSE
NCT01776112,ClinicalTrials.gov,2012-01-01,2011-01-31,FALSE
NCT00425425,ClinicalTrials.gov,2007-01-19,2006-07-31,FALSE
NCT02253056,ClinicalTrials.gov,2014-09-19,2014-09-30,TRUE
NCT02793557,ClinicalTrials.gov,2016-05-16,2016-01-31,FALSE
NCT01519739,ClinicalTrials.gov,2012-01-18,2012-01-31,TRUE
NCT00958750,ClinicalTrials.gov,2009-08-12,2008-06-30,FALSE
NCT01010711,ClinicalTrials.gov,2009-11-09,2009-11-30,TRUE
NCT01853384,ClinicalTrials.gov,2013-05-08,2013-11-30,TRUE
NCT01903395,ClinicalTrials.gov,2013-07-11,2012-03-31,FALSE
NCT01291693,ClinicalTrials.gov,2011-02-04,2011-02-28,TRUE
NCT03860129,ClinicalTrials.gov,2018-09-24,2014-12-10,FALSE
NCT01170936,ClinicalTrials.gov,2010-07-26,2010-07-31,TRUE
NCT00810095,ClinicalTrials.gov,2008-12-15,2009-03-31,TRUE
NCT01584167,ClinicalTrials.gov,2012-04-21,2012-01-31,FALSE
NCT02684656,ClinicalTrials.gov,2016-02-09,2016-02-29,TRUE
NCT02252575,ClinicalTrials.gov,2014-09-26,2014-09-30,TRUE
NCT01850875,ClinicalTrials.gov,2013-04-23,2013-05-31,TRUE
NCT01575704,ClinicalTrials.gov,2012-03-08,2011-01-31,FALSE
NCT01622829,ClinicalTrials.gov,2012-06-15,2012-02-29,FALSE
NCT01010243,ClinicalTrials.gov,2009-11-06,2009-10-31,FALSE
NCT01047254,ClinicalTrials.gov,2010-01-11,2010-01-31,TRUE
NCT01666639,ClinicalTrials.gov,2012-06-18,2011-03-31,FALSE
NCT01995292,ClinicalTrials.gov,2013-11-01,2013-10-31,FALSE
NCT02548585,ClinicalTrials.gov,2015-09-04,2015-12-09,TRUE
NCT02320851,ClinicalTrials.gov,2014-12-16,2015-01-31,TRUE
NCT01768585,ClinicalTrials.gov,2013-01-11,2012-12-31,FALSE
NCT02181101,ClinicalTrials.gov,2014-06-04,2005-09-30,FALSE
NCT02916576,ClinicalTrials.gov,2016-09-06,2016-09-30,TRUE
NCT00871091,ClinicalTrials.gov,2009-03-27,2007-01-31,FALSE
NCT01381198,ClinicalTrials.gov,2011-06-21,2007-06-30,FALSE
NCT01244958,ClinicalTrials.gov,2010-09-28,2010-08-31,FALSE
NCT02962518,ClinicalTrials.gov,2016-11-04,2014-07-31,FALSE
NCT01799005,ClinicalTrials.gov,2013-02-24,2013-02-28,TRUE
NCT01991691,ClinicalTrials.gov,2013-11-17,2013-09-30,FALSE
NCT00852059,ClinicalTrials.gov,2009-02-25,2009-03-31,TRUE
NCT01319344,ClinicalTrials.gov,2011-03-17,2010-09-30,FALSE
NCT00887276,ClinicalTrials.gov,2009-04-22,2008-11-30,FALSE
NCT02595840,ClinicalTrials.gov,2015-10-23,2015-11-25,TRUE
NCT01582048,ClinicalTrials.gov,2012-04-16,2012-04-30,TRUE
NCT00947414,ClinicalTrials.gov,2009-07-27,2009-06-30,FALSE
NCT03206398,ClinicalTrials.gov,2017-06-30,2015-05-01,FALSE
NCT00488124,ClinicalTrials.gov,2007-06-18,2005-11-30,FALSE
NCT02487680,ClinicalTrials.gov,2015-06-29,2015-06-30,TRUE
NCT01662232,ClinicalTrials.gov,2012-08-07,2012-08-31,TRUE
NCT01205906,ClinicalTrials.gov,2010-09-17,2010-05-31,FALSE
NCT01263522,ClinicalTrials.gov,2010-12-17,2010-12-31,TRUE
NCT02703870,ClinicalTrials.gov,2015-09-18,2013-03-31,FALSE
NCT00598715,ClinicalTrials.gov,2008-01-10,2007-10-31,FALSE
NCT00854256,ClinicalTrials.gov,2009-03-02,2009-04-30,TRUE
NCT01282918,ClinicalTrials.gov,2011-01-18,2011-02-28,TRUE
NCT01315002,ClinicalTrials.gov,2011-03-14,2008-07-31,FALSE
NCT01079104,ClinicalTrials.gov,2010-03-01,2010-09-30,TRUE
NCT01266837,ClinicalTrials.gov,2010-12-23,2011-03-31,TRUE
NCT00753155,ClinicalTrials.gov,2008-09-12,2002-01-31,FALSE
NCT01740544,ClinicalTrials.gov,2012-07-27,2012-10-31,TRUE
